"ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter","Taxon","Assemblage","Group","z2","Stressor","cp","Class_allCP","Class_hiloCP"
0,1.1955,194,1,16.75,0.072,1.71,0,0.00336,0.0244,0.994,1.1955,0.624,0.806,2.61940361966927,0,"Neoplasta","BMI","Neither",1.71,"TP",NA,"Other","Other"
1.2,0.003,75,1,5.7,0.136,1.11,0,0,0.01085,0.119,0.231099999999999,0.778,0.786,3.03068177524424,0,"Neotrichia","BMI","Neither",1.11,"TP",NA,"Other","Other"
2.35,2.35,202,2,62.23,0.004,6.95,0.01419,0.02398,1.585,2.35,2.555,0.99,0.992,7.03307222032353,2,"Ochrotrichia","BMI","Increasers",6.95,"TP",0.0911,"Tolerant","Tolerant"
0,0.006,112,1,13.81,0.004,7.37,0.00555,0.0057,0.006,0.015,0.063105,1,0.998,7.74691821976777,1,"Octogomphus_specularis","BMI","Decreasers",-7.37,"TP",0.07955,"Sensitive","Sensitive"
0,0.0822,91,2,6.34,0.04,2.11,0,0,0.024775,0.24595,0.307,0.502,0.942,4.13081710900398,0,"Oecetis","BMI","Neither",2.11,"TP",NA,"Other","Other"
2.35,0.01,938,1,48.56,0.004,4.36,0.003,0.00725,0.01,0.04,0.3835,0.946,0.99,4.76880449363948,0,"Oligochaeta","BMI","Neither",4.36,"TP",NA,"Other","Other"
2.1325,0.03045,513,1,30.45,0.004,6.75,0.01,0.012,0.03045,0.074655,0.0765925,0.998,0.998,7.38138630419622,1,"Optioservus","BMI","Decreasers",-6.75,"TP",0.07955,"Sensitive","Sensitive"
0.9735,0.8235,232,1,19.94,0.016,3,0.002,0.00627,0.0588,0.8235,0.92,0.93,0.998,4.12228585188509,0,"Ordobrevia","BMI","Neither",3,"TP",NA,"Other","Other"
0.006,0.0092,104,1,9.07,0.004,4.76,0.006,0.006,0.00845,0.093005,0.0964525,0.952,0.994,5.44666146831098,1,"Oreodytes","BMI","Decreasers",-4.76,"TP",0.07955,"Sensitive","Sensitive"
0,0.0176,54,1,4.13,0.012,2.92,0.0057475,0.0062,0.0177,0.097465,0.1475,0.958,0.948,3.96056751159965,0,"Orohermes","BMI","Neither",2.92,"TP",NA,"Other","Other"
1.7,0.006,1137,2,54.28,0.012,2.81,0.000950000000000003,0.0053,0.021325,0.5163,1.685,0.848,0.994,3.99331446656173,0,"Orthocladiinae","BMI","Neither",2.81,"TP",NA,"Other","Other"
1.1955,0.0866,561,2,43.21,0.004,10.06,0.0458,0.052,0.086,0.2745,1.175,0.998,1,10.6038113948789,2,"Ostracoda","BMI","Increasers",10.06,"TP",0.0911,"Tolerant","Other"
0.0228,0.02145,66,2,5.71,0.004,4.94,0,0.0092,0.0222,0.061135,0.0688299999999999,0.898,0.99,5.38613166279895,0,"Oxyethira","BMI","Neither",4.94,"TP",NA,"Other","Other"
0,0.0788,523,1,32.12,0.004,5.38,0.0063975,0.00884,0.0774,0.38315,0.992,0.998,1,6.08457906367522,1,"Paraleptophlebia","BMI","Decreasers",-5.38,"TP",0.07955,"Sensitive","Sensitive"
1.89,0.028,110,1,6.44,0.08,1.51,0,0.002,0.03595,1.7765,1.89,0.64,0.81,3.46286837971108,0,"Parapsyche","BMI","Neither",1.51,"TP",NA,"Other","Other"
0,0.04845,49,1,3.91,0.012,2.88,0.011805,0.01945,0.044,0.0814,0.0872,0.558,0.988,4.03698700324996,0,"Parthina","BMI","Neither",2.88,"TP",NA,"Other","Other"
1.1955,0.344,168,1,13.5,0.028,2.41,0,0.004,0.037,0.322,0.337625,0.828,0.968,3.092171804303,0,"Pericoma_Telmatoscopus","BMI","Neither",2.41,"TP",NA,"Other","Other"
0.0051,0.0057,66,1,7.18,0.004,4.51,0,0.003,0.0058,0.048105,0.0586,0.998,0.998,6.3654283479013,1,"Perlinodes","BMI","Decreasers",-4.51,"TP",0.07955,"Sensitive","Sensitive"
0.226,0.205,59,2,5.61,0.024,2.31,0.006095,0.0071,0.041925,0.2336,0.38905,0.782,0.838,3.79534292337685,0,"Petrophila","BMI","Neither",2.31,"TP",NA,"Other","Other"
0,0.08405,385,2,25.86,0.004,5.1,0,0,0.086,1.791,2.35,0.848,0.99,5.68799357185899,0,"Physa_Physella","BMI","Neither",5.1,"TP",NA,"Other","Other"
0,0.00845,131,1,9.23,0.028,3,0.004,0.0057,0.00895,0.10805,0.45245,0.866,0.926,4.07083157791429,0,"Polycentropus","BMI","Neither",3,"TP",NA,"Other","Other"
0,0.568,111,1,8.69,0.124,1.05,0,0.004,0.03345,0.3305,0.470599999999999,0.55,0.736,2.83972181735341,0,"Probezzia","BMI","Neither",1.05,"TP",NA,"Other","Other"
0,0.4165,143,2,10.65,0.12,1.13,0,0,0.0376,0.92,1.093,0.576,0.888,3.32188062674456,0,"Prostoma","BMI","Neither",1.13,"TP",NA,"Other","Other"
2.35,0.1995,95,2,6.88,0.14,1.13,0.0025925,0.00424,0.041975,2.35,2.5575,0.784,0.862,3.31309994893013,0,"Psephenus","BMI","Neither",1.13,"TP",NA,"Other","Other"
0,0.0028,74,1,10.06,0.004,4.74,0,0.002,0.012,0.043275,0.1001,1,0.998,6.10354791213628,1,"Pteronarcys","BMI","Decreasers",-4.74,"TP",0.07955,"Sensitive","Sensitive"
1.135,0.19,206,1,15.91,0.016,3.37,0.008395,0.01,0.0405,0.194,0.22605,0.852,1,4.65606847944684,0,"Rhithrogena","BMI","Neither",3.37,"TP",NA,"Other","Other"
1.99,0.108,566,1,34.28,0.004,6.02,0.0214975,0.05802,0.11,0.8235,0.88,0.996,1,6.91681917241855,1,"Rhyacophila","BMI","Decreasers",-6.02,"TP",0.07955,"Sensitive","Other"
0,0.017,48,1,3.64,0.008,2.89,0.00678500000000001,0.0109,0.1525,1.2,1.2,0.474,0.97,5.09381593003349,0,"Sanfilippodytes","BMI","Neither",2.89,"TP",NA,"Other","Other"
0,0.2855,202,1,14.32,0.032,2.34,0.005795,0.01218,0.112,0.3453,0.922,0.622,0.958,3.48234886526069,0,"Sialis","BMI","Neither",2.34,"TP",NA,"Other","Other"
2.35,0.4505,800,2,50.19,0.008,3.88,0.00447000000000001,0.0073,0.3185,0.91,0.955,0.996,0.998,5.17046829334452,2,"Simulium","BMI","Increasers",3.88,"TP",0.0911,"Tolerant","Tolerant"
0.006,0.0121,90,1,8.76,0.004,6.47,0.006,0.0062,0.01,0.0122,0.01305,1,1,7.6131723541303,1,"Skwala","BMI","Decreasers",-6.47,"TP",0.07955,"Sensitive","Sensitive"
0,0.0092,279,1,16.24,0.04,2.19,0.004,0.005,0.0266,1.1435,1.53685,0.58,0.894,3.48945528028638,0,"Sphaeriidae","BMI","Neither",2.19,"TP",NA,"Other","Other"
1.2,1.2,102,1,8.8,0.124,0.55,0,0,0.025,0.5552,0.7755,0.538,0.796,2.96527497070164,0,"Stictotarsus","BMI","Neither",0.55,"TP",NA,"Other","Other"
2.35,0.2225,50,2,5.53,0.02,2.62,0,0.002,0.2075,2.28425,2.81,0.656,0.952,5.48180129169259,0,"Stilobezzia","BMI","Neither",2.62,"TP",NA,"Other","Other"
0,0,47,1,10.37,0.008,5.7,0,0,0.004,0.0460100000000001,0.0516525,0.998,0.996,6.96148546986848,1,"Suwallia","BMI","Decreasers",-5.7,"TP",0.07955,"Sensitive","Sensitive"
0.8235,0.7515,312,1,26.73,0.012,3.57,0.015895,0.03595,0.228,0.88,0.922,0.954,1,4.25648774543607,1,"Sweltsa","BMI","Decreasers",-3.57,"TP",0.07955,"Sensitive","Other"
0,0,977,1,55.73,0.008,2.64,0,0,0.012,0.3845,0.956949999999998,0.464,0.974,3.6997675294786,0,"Tanypodinae","BMI","Neither",2.64,"TP",NA,"Other","Other"
1.585,1.553,161,2,22.86,0.016,3.17,0,0,0.932,1.585,2.3025,0.78,0.954,4.73583331420559,0,"Tinodes","BMI","Neither",3.17,"TP",NA,"Other","Other"
0,0.0148,68,2,4.49,0.06,2.07,0.0027,0.004495,0.0201,0.14,0.307874999999999,0.798,0.83,3.21619658577674,0,"Tipula","BMI","Neither",2.07,"TP",NA,"Other","Other"
1.553,0.0788,381,2,25.82,0.004,5.81,0.014,0.03336,0.08165,0.23,0.316199999999985,0.998,1,6.93706910921879,2,"Tricorythodes","BMI","Increasers",5.81,"TP",0.0911,"Tolerant","Other"
0,0.00475,512,2,31.48,0.008,3.5,0.00395,0.004,0.0061,0.1722,0.205,0.776,0.996,4.07751892498068,0,"Turbellaria","BMI","Neither",3.5,"TP",NA,"Other","Other"
0,0.0517,235,1,13.13,0.048,1.92,0,0,0.013925,0.0988,0.260125,0.95,0.94,3.99825818633994,0,"Wormaldia","BMI","Neither",1.92,"TP",NA,"Other","Other"
0,0.003,145,1,12.85,0.016,2.89,0.002,0.0029,0.012075,0.3011,0.4421,0.946,0.904,3.82281397202383,0,"Yoraperla","BMI","Neither",2.89,"TP",NA,"Other","Other"
1.135,0.0064,444,1,26.75,0.008,3.41,0.00539,0.006,0.05995,0.2671,0.301,0.98,0.918,4.99930975164479,0,"Zaitzevia","BMI","Neither",3.41,"TP",NA,"Other","Other"
0.8235,0.248,214,1,16.62,0.008,3.22,0.0148975,0.017575,0.122,0.4505,0.4912,0.994,1,4.27377371526927,1,"Zapada","BMI","Decreasers",-3.22,"TP",0.07955,"Sensitive","Other"
21.8195,1.9455,713,1,69.72,0.002,16.97,0.9085,0.94,1.856105,2.19,2.254,1,1,18.0694169789719,1,"Achnanthidium","Diatom","Decreasers",-16.97,"AFDM",1.075,"Sensitive","Other"
21.8195,0.15,123,2,14.67,0.108,1.21,0.191325,0.195,1.3995,8.65,13.60512825,0.308,0.712,2.58925997256189,0,"Adlafia","Diatom","Neither",1.21,"AFDM",NA,"Other","Other"
7.64,7.260465,125,1,15.59,0.014,2.98,0.2905,0.317,1.261,6.369595,6.749275,0.352,0.997,4.06467269049981,0,"Amphipleura","Diatom","Neither",2.98,"AFDM",NA,"Other","Other"
0,1.0125,524,2,54.03,0.002,10.31,0.4545,0.462,0.909,1.27145,1.6735,1,1,10.919206596184,2,"Amphora","Diatom","Increasers",10.31,"AFDM",1.795,"Tolerant","Other"
16.7535,16.7535,137,2,33.11,0.006,4.25,0.2195,0.5076,10.7518,19.3564,19.5635,0.777,0.99,5.15153999438206,0,"Aulacoseira","Diatom","Neither",4.25,"AFDM",NA,"Other","Other"
10.1347,3.196,114,2,28.62,0.002,14.35,1.53,2.108,3.1256,5.3379985,9.5715,1,1,14.6554398344252,2,"Bacillaria","Diatom","Increasers",14.35,"AFDM",1.795,"Tolerant","Tolerant"
0,0.6135,230,2,24.92,0.002,6.07,0.462,0.5273,0.608,1.42405,1.795,0.995,1,6.75650846225506,2,"Caloneis","Diatom","Increasers",6.07,"AFDM",1.795,"Tolerant","Other"
21.8195,0.574,706,1,54.08,0.004,3.96,0.56,0.56645,4.073305,15.7805,16.1745,0.986,0.993,5.54489230801436,1,"Cocconeis","Diatom","Decreasers",-3.96,"AFDM",1.075,"Sensitive","Sensitive"
11.07185,1.3685,74,2,14.18,0.002,9.66,1.01995075,1.092,1.618,5.38,6.14067649999999,1,1,10.5048693254516,2,"Craticula","Diatom","Increasers",9.66,"AFDM",1.795,"Tolerant","Other"
4.2085,2.925,312,2,57.6,0.002,16.19,1.883,2,3.12,4.2085,4.24193225,1,1,16.71710773095,2,"Cyclotella","Diatom","Increasers",16.19,"AFDM",1.795,"Tolerant","Tolerant"
21.039,2.658976,214,1,24.83,0.002,5.66,1.013,1.62,2.214,2.752,3.1286,0.997,1,5.93597207018051,1,"Cymbella","Diatom","Decreasers",-5.66,"AFDM",1.075,"Sensitive","Other"
16.9518,1.776,117,2,25.14,0.002,13.12,1.395,1.41835,1.8874,4.00270000000001,12.679979,1,1,13.6507233207853,2,"Denticula","Diatom","Increasers",13.12,"AFDM",1.795,"Tolerant","Other"
0.71,0.699,61,2,8.48,0.006,4.14,0.605,0.6629,0.7255,2.113,2.25499575,0.976,0.986,4.83155191148103,2,"Diadesmis","Diatom","Increasers",4.14,"AFDM",1.795,"Tolerant","Other"
0,2.73443,270,1,29.39,0.002,5.46,0.197,0.2055,0.6175,2.745574,3.0405,0.998,1,6.88427871151167,1,"Diatoma","Diatom","Decreasers",-5.46,"AFDM",1.075,"Sensitive","Other"
0.2905,0.938,106,2,10.8,0.026,2.31,0.2885,0.289,0.637,4.1126995,5.3689855,0.904,0.901,3.6972072470725,0,"Diploneis","Diatom","Neither",2.31,"AFDM",NA,"Other","Other"
14.8644,2.0287,254,1,27,0.002,6.06,0.4705,0.811450000000001,2.013,4.1665,4.312,0.997,1,6.32458280834286,1,"Encyonema","Diatom","Decreasers",-6.06,"AFDM",1.075,"Sensitive","Other"
0,0.7385,149,2,16.37,0.002,4.2,0.149975,0.196,0.7825,1.53255,5.49658,0.856,0.893,4.30443268437452,0,"Encyonopsis","Diatom","Neither",4.2,"AFDM",NA,"Other","Other"
19.3564,1.06,310,2,35.02,0.002,9.33,0.701775,0.72795,1.065,1.8,1.895,1,1,9.77275840395969,2,"Eolimna","Diatom","Increasers",9.33,"AFDM",1.795,"Tolerant","Other"
12.93228,3.1372,339,1,37,0.002,7.2,2.445,2.5179,3.12,4.782,4.794417,0.998,1,7.84841485822981,1,"Epithemia","Diatom","Decreasers",-7.2,"AFDM",1.075,"Sensitive","Other"
0,0,100,1,31.99,0.016,4.07,0,0,0.653,20.6259,21.4064,0.852,0.982,5.26331379355738,0,"Eunotia","Diatom","Neither",4.07,"AFDM",NA,"Other","Other"
22.699,2.19,132,2,24.33,0.002,12.09,1.783,1.8770655,2.2,3.987495,4.79233,1,1,12.7898826584632,2,"Fallacia","Diatom","Increasers",12.09,"AFDM",1.795,"Tolerant","Tolerant"
0,1.74,404,1,39.97,0.002,7.19,0.7078,0.9735,1.481165,2.029,2.2156,0.993,1,7.91911342435558,1,"Fragilaria","Diatom","Decreasers",-7.19,"AFDM",1.075,"Sensitive","Other"
20.6259,20.6259,75,2,31.38,0.01,4.03,0.295,0.4035,13.67273,20.6259,20.6259,0.877,0.933,5.00326605595656,0,"Frustulia","Diatom","Neither",4.03,"AFDM",NA,"Other","Other"
15.7805,0.704,207,2,20.44,0.004,3.92,0.229,0.231,0.704,1.019365,5.405,0.93,0.999,4.6552559769258,0,"Geissleria","Diatom","Neither",3.92,"AFDM",NA,"Other","Other"
0,0.594,201,1,32.74,0.002,10.35,0.51745,0.546,0.628,2.14,3.1286,1,1,11.0120229427995,1,"Gomphoneis","Diatom","Decreasers",-10.35,"AFDM",1.075,"Sensitive","Sensitive"
0.702,0.896,697,1,70.49,0.002,14.62,0.636,0.7008,0.85625,1.143,1.228,1,1,15.0811832032217,1,"Gomphonema","Diatom","Decreasers",-14.62,"AFDM",1.075,"Sensitive","Sensitive"
0.4035,0.476,45,1,10.06,0.002,7.02,0.38095,0.4035,0.478,1.40665,2.5305,0.999,1,7.81074974245279,1,"Gomphosphenia","Diatom","Decreasers",-7.02,"AFDM",1.075,"Sensitive","Sensitive"
7.80039,3.3145,49,2,9.94,0.002,7.98,1.377,1.42,3.405,7.57132,8.065,1,1,9.12857578588032,2,"Gyrosigma","Diatom","Increasers",7.98,"AFDM",1.795,"Tolerant","Tolerant"
16.9518,2.73443,178,2,37.43,0.002,13.9,2.505,2.622,3.1372,4.78851,5.5508605,1,1,15.2478667136236,2,"Halamphora","Diatom","Increasers",13.9,"AFDM",1.795,"Tolerant","Tolerant"
0.6145,0.6135,72,1,19.49,0.002,12.59,0.417475,0.465,0.6195,0.702,0.822,1,1,13.0047423836771,1,"Hannaea","Diatom","Decreasers",-12.59,"AFDM",1.075,"Sensitive","Sensitive"
3.405,3.363375,93,2,20.79,0.002,13.91,2.21365,2.667,3.31,3.4895,3.86,1,1,14.0618212457894,2,"Hippodonta","Diatom","Increasers",13.91,"AFDM",1.795,"Tolerant","Tolerant"
0,1.092812,152,1,21.13,0.002,5.61,0,0,0.646449,1.2883,1.8005,1,1,6.67347076263874,1,"Karayevia","Diatom","Decreasers",-5.61,"AFDM",1.075,"Sensitive","Other"
16.228,3.969,65,2,13.89,0.002,7.67,2.88,3.01,5.76065,16.1745,16.228,1,1,9.14447618061099,2,"Luticola","Diatom","Increasers",7.67,"AFDM",1.795,"Tolerant","Tolerant"
22.699,1.254,87,2,10.84,0.002,5.02,0.8105,0.90635,1.3025,30.7585,38.719,0.998,0.993,6.5591456189673,2,"Mayamaea","Diatom","Increasers",5.02,"AFDM",1.795,"Tolerant","Other"
0,1.3515,285,2,27.67,0.006,3.51,0.53175,0.76265,1.50075,6.36415,21.82445,0.931,0.982,4.08998268916992,0,"Melosira","Diatom","Neither",3.51,"AFDM",NA,"Other","Other"
0.1965,0.3945,110,1,14.18,0.006,3.82,0,0.188,0.3935,2.945,27.8,0.924,0.97,5.42993970011946,0,"Meridion","Diatom","Neither",3.82,"AFDM",NA,"Other","Other"
0,0.5165,717,2,64.45,0.002,12.63,0.487,0.4945,0.649,1.086,1.2045,1,1,13.400267097183,2,"Navicula","Diatom","Increasers",12.63,"AFDM",1.795,"Tolerant","Other"
0,0.9835,738,2,65.24,0.002,14.04,0.476,0.50195,0.9235,1.29935,2.029,1,1,14.8387389050288,2,"Nitzschia","Diatom","Increasers",14.04,"AFDM",1.795,"Tolerant","Other"
0.289,0.704,60,2,8.29,0.002,4.45,0.314475,0.4895,0.7225,1.2195,4.15214775,0.99,1,5.18808895218714,2,"Parlibellus","Diatom","Increasers",4.45,"AFDM",1.795,"Tolerant","Other"
20.6259,2.505,108,2,11.37,0.006,3.03,0.3209,1.2705,3.74,20.6259,20.6259,0.962,0.936,4.36886355941818,0,"Pinnularia","Diatom","Neither",3.03,"AFDM",NA,"Other","Other"
1.224,1.091812,46,2,7.19,0.002,5.45,0.606,1.06,1.2195,2.5239,4.392502,0.967,0.994,5.76050745659173,2,"Placoneis","Diatom","Increasers",5.45,"AFDM",1.795,"Tolerant","Other"
0,6.04551,693,2,52.32,0.048,1.99,0.18185,0.196,3.31825,12.5693,12.84128,0.6,0.934,3.53114455380983,0,"Planothidium","Diatom","Neither",1.99,"AFDM",NA,"Other","Other"
7.57132,4.934,59,2,18.46,0.002,11.15,1.1765,1.745,4.64825,7.5949385,8.065,1,1,12.5685636081805,2,"Pleurosira","Diatom","Increasers",11.15,"AFDM",1.795,"Tolerant","Tolerant"
0,0.398,77,1,12.83,0.002,5.25,0.187925,0.212,0.41,3.6308835,13.5190249999999,0.945,1,6.40458863497721,0,"Psammothidium","Diatom","Neither",5.25,"AFDM",NA,"Other","Other"
13.966,1.657405,307,2,47.08,0.002,16.77,1.4065,1.43,1.65992,2.023,2.66,1,1,17.426757952076,2,"Pseudostaurosira","Diatom","Increasers",16.77,"AFDM",1.795,"Tolerant","Other"
0.1725,0.662,353,1,44.08,0.002,11.65,0.39,0.41795,0.693,1.625,1.79525,1,1,12.7279491703912,1,"Reimeria","Diatom","Decreasers",-11.65,"AFDM",1.075,"Sensitive","Sensitive"
0,1.482,555,1,47.64,0.002,5.59,0.577,0.59,1.1365,2.26563,2.305,0.996,0.999,6.40287701266491,1,"Rhoicosphenia","Diatom","Decreasers",-5.59,"AFDM",1.075,"Sensitive","Other"
0.289,0.5805,217,2,27.97,0.002,6.39,0.457,0.55845,0.58625,1.0328,1.082,1,1,6.86048026980592,2,"Rhopalodia","Diatom","Increasers",6.39,"AFDM",1.795,"Tolerant","Other"
0,1.011,69,1,15.04,0.002,11.63,0.188475,0.28385,0.977,1.065,1.086,1,1,12.1873076319962,1,"Rossthidium","Diatom","Decreasers",-11.63,"AFDM",1.075,"Sensitive","Sensitive"
0,0.9435,261,2,32.24,0.002,8.89,0.71,0.72795,1.091,1.254,1.288,0.998,0.997,9.6703755993475,2,"Sellaphora","Diatom","Increasers",8.89,"AFDM",1.795,"Tolerant","Other"
22.699,0.4225,48,2,6.79,0.014,2.98,0.416,0.418,0.696,22.96015,27.8,0.931,0.979,4.14518347831486,0,"Simonsenia","Diatom","Neither",2.98,"AFDM",NA,"Other","Other"
20.6259,2.6835,42,2,7.64,0.002,5.54,0.618,0.768,2.724,16.228,20.2128,1,1,6.91187533199814,2,"Stauroneis","Diatom","Increasers",5.54,"AFDM",1.795,"Tolerant","Tolerant"
16.228,0.503,148,2,19.7,0.002,6.17,0.4995,0.504,1.3515,15.73235,16.2319,1,1,7.40363325160254,2,"Staurosira","Diatom","Increasers",6.17,"AFDM",1.795,"Tolerant","Other"
0,3.5899,150,1,19.5,0.004,5.15,0.501,0.60135,3.6,3.74,3.9145,0.861,1,5.58325669746734,0,"Staurosirella","Diatom","Neither",5.15,"AFDM",NA,"Other","Other"
20.6259,2.555,167,2,24.75,0.002,10.1,1.74,1.8111385,2.854,4.5689865,4.714,1,1,10.794199171488,2,"Surirella","Diatom","Increasers",10.1,"AFDM",1.795,"Tolerant","Tolerant"
0,0.231,498,2,50.86,0.002,4.27,0.101,0.164,0.231,0.840100000000001,3.12903,0.897,1,5.26822896712162,0,"Synedra","Diatom","Neither",4.27,"AFDM",NA,"Other","Other"
8.198995,4.934,102,2,28.28,0.002,12.85,2.18,2.73443,4.206,8.15213,8.731425,1,1,15.1332828516391,2,"Tabularia","Diatom","Increasers",12.85,"AFDM",1.795,"Tolerant","Tolerant"
22.699,2.11,142,2,26.55,0.002,13.48,1.35,1.7795,2.76243,4.6285,4.77297,1,1,15.2429692144871,2,"Tryblionella","Diatom","Increasers",13.48,"AFDM",1.795,"Tolerant","Tolerant"
2.285545,1.4345,126,2,19.72,0.002,7.2,0.653925,0.7279,1.4865,2.27726,2.313894,1,1,7.59921912860655,2,"Anabaena","SBA","Increasers",7.2,"AFDM",1.856105,"Tolerant","Other"
3.143636,1.3565,386,1,50.55,0.002,5.51,0.83665,1.02503,1.3005,2.98,3.1372,1,1,6.01803347667768,1,"Aphanocapsa","SBA","Decreasers",-5.51,"AFDM",1.47833,"Sensitive","Sensitive"
13.4298,0.605,257,2,26.76,0.03,2.41,0,0,0.616,4.782,6.346,0.649,0.891,3.22506105325871,0,"Aphanothece","SBA","Neither",2.41,"AFDM",NA,"Other","Other"
10.715,4.43073,280,1,34.12,0.002,5.97,1,1.22765,2.867,4.58085,4.668,0.998,1,7.01377796085681,1,"Calothrix","SBA","Decreasers",-5.97,"AFDM",1.47833,"Sensitive","Other"
0,0.9625,299,1,56.39,0.002,16.82,0.51495,0.616,0.801,0.9715,1.128675,1,1,17.4524170194941,1,"Chamaesiphon","SBA","Decreasers",-16.82,"AFDM",1.47833,"Sensitive","Sensitive"
0,1.4045,196,1,24.16,0.002,7.54,0.397375,0.488,1.4065,2.02841,2.29383,1,1,8.02849860314195,1,"Chantransia","SBA","Decreasers",-7.54,"AFDM",1.47833,"Sensitive","Sensitive"
1.8874,1.8005,73,2,12.96,0.002,5.21,1.1084964,1.2986,1.8874,2,2.019,0.985,0.977,5.52863834093233,2,"Chlorella","SBA","Increasers",5.21,"AFDM",1.856105,"Tolerant","Other"
0.274,1.344,59,2,7.54,0.118,1.41,0.4225,0.425,0.704,1.4525,1.48033,0.693,0.431,-1.73899143711731,0,"Chroococcopsis","SBA","Neither",1.41,"AFDM",NA,"Other","Other"
11.422,1.291,275,2,31.82,0.006,3.42,0.149906575,0.3595,1.2945,4.354245,4.93102,0.83,0.896,3.73532365094769,0,"Chroococcus","SBA","Neither",3.42,"AFDM",NA,"Other","Other"
5.03,2.0282,289,2,42.45,0.002,20.42,1.09,1.21995,1.79,2.377,3.1615842,1,1,21.1588957060337,2,"Cladophora","SBA","Increasers",20.42,"AFDM",1.856105,"Tolerant","Tolerant"
0.2435,0.27,74,2,10.64,0.026,1.88,0.267,0.276,0.94075,4.78823,4.89857,0.472,0.824,2.54823338065521,0,"Closterium","SBA","Neither",1.88,"AFDM",NA,"Other","Other"
1.4065,1.4045,69,2,11.52,0.004,3.67,0.5255,0.53,1.3365,1.4065,1.429275,0.996,0.998,4.06593827149384,2,"Cosmarium","SBA","Increasers",3.67,"AFDM",1.856105,"Tolerant","Other"
16.9518,1.795,66,2,12.01,0.002,4.18,0.50395,1.573,1.812265,16.937,16.9518,0.963,0.916,5.02336183825677,0,"Geitlerinema","SBA","Neither",4.18,"AFDM",NA,"Other","Other"
2.06636,2.088,83,1,14.12,0.004,3.02,0.436,0.436,2.0282,3.482,3.54,0.978,0.745,3.34903593505613,0,"Gloeocapsa","SBA","Neither",3.02,"AFDM",NA,"Other","Other"
0.613,0.613,83,2,15.31,0.002,5.37,0.6015,0.604,0.79,0.976,2.0709,1,1,5.89235889290709,2,"Gloeocystis","SBA","Increasers",5.37,"AFDM",1.856105,"Tolerant","Other"
1.09,1.06,105,1,15.04,0.002,7,0.7245,0.80485,1.21925,2.3147046,3.7226695,1,1,7.61774505458379,1,"Gongrosira","SBA","Decreasers",-7,"AFDM",1.47833,"Sensitive","Sensitive"
21.8195,5.227,744,1,78.02,0.002,4.58,1.738275,3.53,5.0845,6.58614,7.071,0.996,0.995,5.2335980072255,1,"Heteroleibleinia","SBA","Decreasers",-4.58,"AFDM",1.47833,"Sensitive","Other"
0.4365,1.013,257,1,41.12,0.002,11.78,0.4495,0.5009,0.768,1.055,1.08005,1,1,12.6488049176205,1,"Homoeothrix","SBA","Decreasers",-11.78,"AFDM",1.47833,"Sensitive","Sensitive"
5.46,5.35009,73,2,13.71,0.002,3.65,0.465,0.476,2.1425,5.570725,6.255,0.97,0.953,4.44379702117129,2,"Leibleinia","SBA","Increasers",3.65,"AFDM",1.856105,"Tolerant","Tolerant"
22.699,0.285,559,2,56.21,0.028,2.47,0.231,0.282,0.977,8.456517,12.5693,0.882,0.969,3.7317945836909,0,"Leptolyngbya","SBA","Neither",2.47,"AFDM",NA,"Other","Other"
0.361,0.3595,53,2,8.35,0.036,1.97,0.361,0.3625,0.447,1.79,1.81229,0.654,0.347,-3.76851670077661,0,"Merismopedia","SBA","Neither",1.97,"AFDM",NA,"Other","Other"
22.699,0.885,50,2,6.32,0.014,2.44,0.377,0.604,2.99525,27.8,33.2595,0.816,0.929,3.92789269928545,0,"Microspora","SBA","Neither",2.44,"AFDM",NA,"Other","Other"
0.39,0.373,98,2,15.33,0.008,2.02,0.39,0.393,0.50175,3.12,7.4725,0.595,0.368,-3.37456400256937,0,"Monoraphidium","SBA","Neither",2.02,"AFDM",NA,"Other","Other"
0,0.509,137,2,16.2,0.004,3.74,0.3135,0.316,0.53,2.294947,5.35418,0.983,0.992,4.73258853007468,2,"Mougeotia","SBA","Increasers",3.74,"AFDM",1.856105,"Tolerant","Other"
0,3.12,247,1,27.35,0.002,6.4,0.976,1.138,2.925,3.29205,3.31915,0.996,1,7.14605556989631,1,"Nostoc","SBA","Decreasers",-6.4,"AFDM",1.47833,"Sensitive","Other"
18.294,2.026,212,2,24.48,0.002,6.34,0.662,0.693,2.023,3.497,4.055305,0.984,0.982,7.1077150415698,2,"Oedogonium","SBA","Increasers",6.34,"AFDM",1.856105,"Tolerant","Tolerant"
1.8839,1.745,100,2,17.1,0.002,4.89,0.832,0.877,1.3515,1.8839,2,1,0.999,5.58861405950679,2,"Oocystis","SBA","Increasers",4.89,"AFDM",1.856105,"Tolerant","Other"
16.9518,17.5273,103,2,54.79,0.002,14.85,1.89975,2.1745,13.4447,17.5273,18.088,1,1,13.422894534958,2,"Pediastrum","SBA","Increasers",14.85,"AFDM",1.856105,"Tolerant","Tolerant"
0,0.605,269,1,33.89,0.002,8.42,0.594,0.606,0.662,1.836627,3.36795,1,1,9.06567709795318,1,"Phormidium","SBA","Decreasers",-8.42,"AFDM",1.47833,"Sensitive","Sensitive"
